smiles_protected;smiles_deprotected;block_type;reaction_set_used;numC;parent_targets;num_targets;problematic_groups;problematic_reactions
Brc1ccccc1;Brc1ccccc1;mono;extNF;6;N=C(N)NC(=N)NCCc1ccccc1.CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12.CC(C)(C)OC(=O)[1N](CCCCCCOCCCCc1ccccc1)CC(O)c1ccc(O)c(CO)c1.CN(CC=Cc1ccccc1)Cc1cccc2ccccc12.OC(c1ccccc1)(c1ccccc1)C1CCCC[1NH]1.CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21.O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O.C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1.CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O.CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O.Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1.CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CCCc1ccccc1.CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O.NS(=O)(=O)c1cc2c(cc1C(F)(F)F)[1NH]C(Cc1ccccc1)NS2(=O)=O.CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1.Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1.CC(C)(Cc1ccccc1)[1NH]C(=O)OC(C)(C)C.CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.CCN(CCCc1ccccc1)CCCc1ccccc1.CCC1(c2ccccc2)CCC(=O)NC1=O.CC(C)(C)OC(=O)[1NH]c1nc([1NH]C(=O)OC(C)(C)C)c2nc(-c3ccccc3)c([1NH]C(=O)OC(C)(C)C)nc2n1.O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1.NC(=O)OCC(COC(N)=O)c1ccccc1.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1.CN(C)CCOC(c1ccccc1)c1ccc([At])cc1.CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.C[C@H](COc1ccccc1)N(C(=O)OC(C)(C)C)[C@H](C)[C@@H](O)c1ccc(O)cc1.CC(C)(C)OC(=O)[1NH]CCCC[C@@H]1NC(=O)[C@@H](Cc2c[1n](C(=O)OC(C)(C)C)c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCC[1NH]C(=O)OC(C)(C)C)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O.CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1.COc1ccc(CN(C(=O)[C@H](Cc2c(C)cc(C(N)=O)cc2C)[1NH]C(=O)OC(C)(C)C)[C@@H](C)c2nc(-c3ccccc3)c[1n]2C(=O)OC(C)(C)C)cc1C(=O)O.CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1.CC(C(=O)O)c1cccc(Oc2ccccc2)c1.OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O.COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.CC(Cc1ccccc1)[1N](CCC(c1ccccc1)c1ccccc1)C(=O)OC(C)(C)C.CN1CCOC(c2ccccc2)c2ccccc2C1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc([1NH]C(=O)OC(C)(C)C)cc1.CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc([1NH]C(=O)OC(C)(C)C)cc1.CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.CN(C)CCC(c1ccccc1)c1ccccn1.CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O.O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1.CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1.CC(C)(C)OC(=O)[1NH]c1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1.NC(=O)NC(=O)Cc1ccccc1.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1.NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1.CN1CCC(N(Cc2cccs2)c2ccccc2)CC1.CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C.CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O.CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.O=C([O-])CN(CCN(CC(=O)[O-])CC(COP(=O)([O-])OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1.c1ccc(CC2=NCCN2)cc1.CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1.CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc([1NH]C(=O)OC(C)(C)C)cc2)CC1.CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.CC(C)(C)OC(=O)[1NH][C@@H](COC(N)=O)Cc1ccccc1.COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[1n]1C(=O)OC(C)(C)C.CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O.C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1.NC(=O)CS(=O)C(c1ccccc1)c1ccccc1.CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cc1cc(=O)n(-c2ccccc2)n1C.CCN(CC)C(=O)C1(c2ccccc2)CC1C[1NH]C(=O)OC(C)(C)C.CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1.CN1C(=O)CC(c2ccccc2)C1=O.CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1.CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C1c2ccccc2C(=O)C1c1ccccc1.CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1.CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.COC(=O)[C@H](c1ccccc1)[C@H]1CCCC[1N]1C(=O)OC(C)(C)C.C[C@@H](Cc1ccccc1)[1NH]C(=O)OC(C)(C)C.Cc1ccccc1C(OCCN(C)C)c1ccccc1.C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.CC(C)(C)OC(=O)[1n]1c(=O)n(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c2ccccc21.CSCC[C@H](NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O.CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21.CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1.CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C.Cc1nc2c([1n]1C(=O)OC(C)(C)C)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2.Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O.O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1.CC(C)(C)OC(=O)[1NH]C1CC1c1ccccc1.CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1.CCC1(c2ccccc2)C(=O)NCNC1=O.CC(C)(C)OC(=O)[1NH]c1c(CC(N)=O)cccc1C(=O)c1ccccc1.CC(O)C(CO)N=C(O)C1CSSCC(N=C(O)C(Cc2ccccc2)N=C([O-])CN(CCN(CCC(C(=O)O)C(=O)O)CC(=O)[O-])CC(=O)[O-])C(O)=NC(Cc2ccccc2)C(O)=NC(Cc2c[1n](C(=O)OC(C)(C)C)c3ccccc23)C(O)=NC(CCCC[1NH]C(=O)OC(C)(C)C)C([O-])=NC(C(C)O)C(O)=N1.Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.CC(C)(C)OC(=O)[1N](CCCCCC[1N](CCc1ccc(O)c(O)c1)C(=O)OC(C)(C)C)CCc1ccccc1.CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1.CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1.CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1.CN1C(=O)CC(C)(c2ccccc2)C1=O.CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4c3c(c[1n]4C(=O)OC(C)(C)C)C[C@H]21.NNCCc1ccccc1.Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O.COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O.C#CCN(C)[C@H](C)Cc1ccccc1.CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.O=C(CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O)OCCCCO[N+](=O)[O-].CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.CN1CCN(C(c2ccccc2)c2ccccc2)CC1.CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12.C[N@+]12CC[C@H](CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4c3c(c[1n]4C(=O)OC(C)(C)C)C[C@H]21.CC(C)(C)OC(=O)[1NH]CCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H]([1NH]C(=O)OC(C)(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O.CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.CN1Cc2c([1NH]C(=O)OC(C)(C)C)cccc2C(c2ccccc2)C1.N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O.CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.CC(Cc1ccccc1)[1NH]C(=O)OC(C)(C)C.CC(CCc1ccccc1)N(C(=O)OC(C)(C)C)C(C)C(O)c1ccc(O)cc1.Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C.C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1.CCN(CC)CCc1nc(-c2ccccc2)no1.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1.O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1.COC(=O)C(c1ccccc1)C1CCCC[1N]1C(=O)OC(C)(C)C.CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O.CC(C)[C@](C#N)(C[C@H](C)N(C)C)c1ccccc1.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1.CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.C[C@@H](Cc1ccccc1)NC(=O)[C@H](CCCC[1NH]C(=O)OC(C)(C)C)[1NH]C(=O)OC(C)(C)C.CN(C(=O)OC(C)(C)C)C(C)(C)Cc1ccccc1.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O.CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1.Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O.C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.C[C@@H](Cc1ccccc1)N(C)C(=O)OC(C)(C)C.CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5c4c(c[1n]5C(=O)OC(C)(C)C)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)(C)OC(=O)[1NH]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N(C(=O)OC(C)(C)C)[C@@H](CCc1ccccc1)C(=O)O.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.CC(CCc1ccccc1)[1N](CC(O)c1ccc(O)c(C(N)=O)c1)C(=O)OC(C)(C)C.CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([1NH]C(=O)OC(C)(C)C)cc1.O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O.Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CCC[1N](CC(O)COc1ccccc1C(=O)CCc1ccccc1)C(=O)OC(C)(C)C.CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O.COc1nc2ccc([At])cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.CC(COc1ccccc1)N(CCCl)Cc1ccccc1.CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1.c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1.CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.CSCC[C@H](NC(=O)[C@H](Cc1c[1n](C(=O)OC(C)(C)C)c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O.CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2;197;_NO_PROBLEM_;
